sofifa_id,short_name,long_name,age,dob,height_cm,weight_kg,nationality,club,overall,potential,value_eur,wage_eur
193420,M. Schmiedebach,Manuel Schmiedebach,30,1988-12-05,171,70,Germany,1. FC Union Berlin,72,72,2600000,24000
193495,André Santos,André Filipe Bernardes Santos,30,1989-03-02,178,70,Portugal,Os Belenenses,72,72,2900000,6000
193550,B. Kayal,Beram Kayal,31,1988-05-02,178,74,Israel,Charlton Athletic,72,72,2700000,13000
193632,A. Novikovas,Arvydas Novikovas,28,1990-12-18,176,76,Lithuania,Legia Warszawa,72,72,3100000,8000
193780,I. Hajrović,Izet Hajrović,27,1991-08-04,177,72,Bosnia Herzegovina,Dinamo Zagreb,72,72,3300000,1000
193884,S. Clucas,Sam Clucas,28,1990-09-25,188,74,England,Stoke City,72,72,3100000,25000
194082,Flavio Paixão,Flavio Emmanuel Lopes Paixão,34,1984-09-19,184,75,Portugal,Lechia Gdańsk,72,72,1600000,8000
194174,Keko,Sergio Gontán Gallardo,27,1991-12-27,172,68,Spain,Málaga CF,72,72,3300000,8000
194964,N. Mendez-Laing,Nathaniel Mendez-Laing,27,1992-04-15,180,75,England,Cardiff City,72,72,3300000,21000
197439,F. Wiedwald,Felix Wiedwald,29,1990-03-15,190,82,Germany,Eintracht Frankfurt,72,72,2200000,18000
198067,F. Moubandje,Jacques François Moubandje,29,1990-06-21,180,74,Switzerland,Dinamo Zagreb,72,72,2600000,1000
198076,A. Abdennour,Aymen Abdennour,29,1989-08-06,187,84,Tunisia,Kayserispor,72,72,2600000,11000
198136,A. Ragusa,Antonino Ragusa,29,1990-03-27,183,78,Italy,Hellas Verona,72,72,3000000,14000
198261,T. Ream,Tim Ream,31,1987-10-05,187,80,United States,Fulham,72,72,2300000,27000
198426,G. Castellani,Gonzalo Pablo Castellani,31,1987-08-10,183,75,Argentina,Atlético Tucumán,72,72,2700000,10000
198429,S. Tecl,Stanislav Tecl,28,1990-09-01,181,82,Czech Republic,SK Slavia Praha,72,72,3200000,1000
198451,Dani Rodríguez,Daniel José Rodríguez Vázquez,31,1988-06-06,178,72,Spain,RCD Mallorca,72,72,2700000,18000
198630,Álvaro Arroyo,Álvaro Arroyo Martínez,30,1988-07-22,180,71,Spain,Albacete BP,72,72,2500000,6000
198857,S. Romagnoli,Simone Romagnoli,29,1990-02-09,193,85,Italy,Empoli,72,72,2600000,4000
199183,Kim Bo Kyung,김보경 金甫炅,29,1989-10-06,178,72,Korea Republic,Ulsan Hyundai FC,72,72,3000000,7000
199266,Ji Dong Won,지동원 池东沅,28,1991-05-28,188,82,Korea Republic,1. FSV Mainz 05,72,72,3200000,22000
199288,A. Losilla,Anthony Losilla,33,1986-03-10,185,80,France,VfL Bochum 1848,72,72,1500000,13000
199412,Sebá,Sebastião de Freitas Couto Júnior,27,1992-06-08,179,73,Brazil,Al Shabab,72,72,3300000,23000
199419,Y. Court,Yoann Court,29,1990-01-14,172,70,France,Stade Brestois 29,72,72,3000000,14000
199511,W. Lautoa,Wesley Lautoa,31,1987-08-25,182,87,New Caledonia,Dijon FCO,72,72,2300000,10000
199776,L. Caldirola,Luca Caldirola,28,1991-02-01,189,79,Italy,Benevento,72,72,2700000,4000
199781,R. Métanire,Romain Métanire,29,1990-03-28,178,74,Madagascar,Minnesota United FC,72,72,2600000,6000
199897,N. Höfler,Nicolas Höfler,29,1990-03-09,181,79,Germany,SC Freiburg,72,72,2700000,17000
199964,M. Pérez,Marco Jhonnier Pérez Murillo,28,1990-09-18,182,74,Colombia,Al Raed,72,72,3200000,18000
200108,N. Boilesen,Nicolai Møller Boilesen,27,1992-02-16,186,75,Denmark,FC København,72,72,2800000,14000
200271,Salomão,Diogo Ferreira Salomão,30,1988-09-14,175,69,Portugal,FCSB (Steaua),72,72,2900000,12000
200275,Y. Mokhtar,Youness Mokhtar,27,1991-08-29,177,75,Morocco,Columbus Crew SC,72,72,3300000,7000
200517,Carles Planas,Carles Planas Antolínez,28,1991-03-04,173,76,Spain,Girona FC,72,72,2700000,8000
200521,T. Ince,Tom Ince,27,1992-01-30,178,66,England,Stoke City,72,72,3300000,24000
200735,Isaac Cuenca,Joan Isaac Cuenca López,28,1991-04-27,178,67,Spain,Sagan Tosu,72,72,3100000,5000
201041,L. Carole,Lionel Carole,28,1991-04-12,182,78,France,RC Strasbourg Alsace,72,72,2700000,19000
201129,T. Přikryl,Tomáš Přikryl,26,1992-07-04,177,73,Czech Republic,Jagiellonia Białystok,72,72,3300000,8000
201145,M. Le Bihan,Mickaël Le Bihan,29,1990-05-16,184,80,France,OGC Nice,72,72,3100000,24000
201220,L. Memushaj,Ledian Memushaj,32,1986-12-17,174,70,Albania,Pescara,72,72,2400000,4000
201285,C. Gytkjær,Christian Gytkjær,29,1990-05-06,185,77,Denmark,Lech Poznań,72,72,3100000,9000
201304,B. Kadrii,Bashkim Kadrii,27,1991-07-09,177,71,Denmark,Odense Boldklub,72,72,3300000,12000
201509,Juankar,Juan Carlos Pérez López,29,1990-03-30,179,70,Spain,Málaga CF,72,72,2600000,8000
201529,M. Capuano,Marco Capuano,27,1991-10-14,186,80,Italy,Frosinone,72,72,2800000,3000
202107,A. Morales,Alfredo Morales,29,1990-05-12,183,77,United States,Fortuna Düsseldorf,72,72,3000000,22000
202115,M. Ostrzolek,Matthias Ostrzolek,29,1990-06-05,178,72,Germany,Hannover 96,72,72,2600000,20000
202157,A. Behich,Aziz Eraltay Behich,28,1990-12-16,170,63,Australia,Medipol Başakşehir FK,72,72,2700000,24000
202184,J. Plata,João Jimmy Plata Cotera,27,1992-03-01,157,71,Ecuador,Real Salt Lake,72,72,3300000,7000
202559,Y. Orozco,Yohandry José Orozco Cujía,28,1991-03-19,168,73,Venezuela,Junior FC,72,72,3100000,4000
202986,Sin Jin Ho,신진호 申振豪,30,1988-09-07,177,72,Korea Republic,Ulsan Hyundai FC,72,72,2900000,7000
203439,M. Tosetti,Matteo Tosetti,27,1992-02-15,176,68,Switzerland,FC Thun,72,72,3300000,12000
203544,C. Löwe,Chris Löwe,30,1989-04-16,175,67,Germany,SG Dynamo Dresden,72,72,2500000,14000
203703,W. Soliman,Walid Soliman,34,1984-12-01,176,70,Egypt,Egypt,72,72,0,0
203774,Welthon,Welthon Fiel Sampaio,27,1992-06-21,180,80,Brazil,Vitória Guimarães,72,72,3300000,9000
203793,A. Jóhannsson,Aron Jóhannsson,28,1990-11-10,184,70,United States,Hammarby IF,72,72,3200000,5000
203889,Y. Touzghar,Yoann Touzghar,32,1986-11-29,179,75,Tunisia,ESTAC Troyes,72,72,2500000,7000
203929,J. Fjóluson,Jón Guðni Fjóluson,30,1989-04-10,195,81,Iceland,Iceland,72,72,0,0
204307,J. Korb,Julian Korb,27,1992-03-21,177,70,Germany,Hannover 96,72,72,2800000,19000
204337,G. Núñez,Jonathan Guillermo Nuñez Espinoza,31,1988-01-29,180,81,Argentina,Central Córdoba,72,72,2700000,9000
204338,C. Kerbrat,Christophe Kerbrat,32,1986-08-02,185,74,France,En Avant de Guingamp,72,72,2000000,7000
204555,R. Álvarez,Ricardo Gabriel Álvarez,31,1988-04-12,188,84,Argentina,Club Atlas,72,72,2700000,16000
204776,T. Leistner,Toni Leistner,28,1990-08-19,190,90,Germany,Queens Park Rangers,72,72,2700000,8000
204904,M. Bauer,Moritz Bauer,27,1992-01-25,181,74,Austria,Stoke City,72,72,2800000,22000
204977,I. Piris,Iván Rodrigo Piris Leguizamón,30,1989-03-10,172,73,Paraguay,Paraguay,72,72,0,0
205408,S. Gentiletti,Santiago Juan Gentiletti Selak,34,1985-01-09,186,77,Argentina,Newell's Old Boys,72,72,1200000,13000
205630,L. Abecasis,Luciano Abecasis,29,1990-06-04,175,73,Argentina,Club Atlético Lanús,72,72,2600000,13000
205735,M. Pucciarelli,Manuel Pucciarelli,28,1991-06-17,174,64,Italy,Chievo Verona,72,72,3200000,5000
205941,C. Chávez,Cristian Chávez,32,1987-06-04,171,66,Argentina,Independiente,72,72,2500000,16000
206124,W. Katsande,Willard Katsande,33,1986-01-15,178,78,Zimbabwe,Kaizer Chiefs,72,72,1500000,1000
206316,T. Ben Haim,Tal Ben Haim,29,1989-08-05,178,75,Israel,Sparta Praha,72,72,3000000,1000
207472,G. Sakai,酒井 髙徳,28,1991-03-14,176,74,Japan,Vissel Kobe,72,72,2700000,7000
207553,M. Rohdén,Marcus Rohdén,28,1991-05-11,182,76,Sweden,Frosinone,72,72,3100000,4000
207733,Filipe Augusto,Filipe Augusto Carvalho Souza,25,1993-08-12,183,80,Brazil,Rio Ave FC,72,72,3300000,7000
208017,I. Santini,Ivan Santini,30,1989-05-21,190,89,Croatia,Jiangsu Suning FC,72,72,3000000,16000
208114,Patrick,Patrick De Oliveira Vieira,28,1991-01-22,178,73,Brazil,Santa Clara,72,72,2700000,5000
208277,O. Boumal,Olivier Junior Boumal,29,1989-09-17,183,67,Cameroon,Cameroon,72,72,0,0
208374,A. Wooten,Andrew Wooten,29,1989-09-30,186,85,United States,Philadelphia Union,72,72,3100000,7000
208440,M. Danielson,Marcus Danielsson,30,1989-04-08,192,81,Sweden,Djurgårdens IF,72,72,2500000,5000
208949,N. Al Abed,Nawaf Shaker Al Abid,29,1990-01-26,168,59,Saudi Arabia,Al Hilal,72,72,3000000,27000
210258,Renato Santos,Renato João Saleiro Santos,27,1991-10-05,175,70,Portugal,Málaga CF,72,72,3300000,8000
210321,R. Quioto,Romell Quioto,27,1991-08-09,180,78,Honduras,Houston Dynamo,72,72,3300000,7000
210374,J. Vigón,Juan Pablo Vigón,27,1991-07-20,174,71,Mexico,U.N.A.M.,72,72,3200000,16000
210434,F. Chafik,Fouad Chafik,32,1986-10-16,183,72,Morocco,Dijon FCO,72,72,1900000,10000
210722,Júlio Tavares,Júlio Carolino Tavares,30,1988-11-19,187,88,Cape Verde,Dijon FCO,72,72,3000000,12000
211287,M. Fofana,Moryké Fofana,27,1991-11-23,178,71,Ivory Coast,Yeni Malatyaspor,72,72,3300000,11000
211626,D. Kądzior,Damian Kądzior,27,1992-06-16,175,74,Poland,Dinamo Zagreb,72,72,3300000,1000
211920,M. Grüttner,Marco Grüttner,33,1985-10-17,185,84,Germany,SSV Jahn Regensburg,72,72,2000000,12000
212408,Frédéric Mendy,Frédéric Mendy,30,1988-09-18,194,82,Guinea Bissau,Vitória de Setúbal,72,72,3000000,6000
212607,M. Chanot,Maxime Chanot,29,1990-01-21,186,84,Luxembourg,New York City FC,72,72,2600000,6000
212879,S. Michel,Sven Michel,28,1990-07-15,179,79,Germany,SC Paderborn 07,72,72,3200000,20000
213107,G. Țucudean,George Țucudean,28,1991-04-30,186,85,Romania,CFR Cluj,72,72,3200000,11000
213498,S. Martinsson Ngouali,Serge-Junior Martinsson Ngouali,27,1992-01-23,174,75,Gabon,Hammarby IF,72,72,3200000,5000
213619,S. Sáez,Sebastián Sáez,34,1985-01-24,176,85,Argentina,Universidad Católica,72,72,1600000,10000
213846,C. Suárez,Cristian Fernando Suarez Figueroa,32,1987-02-06,179,75,Chile,CD Everton de Viña del Mar,72,72,2000000,3000
214169,W. Tesillo,William José Tesillo Gutiérrez,29,1990-02-02,166,62,Colombia,Club León,72,72,2600000,20000
214327,V. Hernández,Vladimir Javier Hernández Rivero,30,1989-04-23,160,61,Colombia,Atlético Nacional,72,72,2900000,5000
214350,M. Rangel,Michael Jhon Ander Rangel Valencia,28,1991-03-08,185,80,Colombia,América de Cali,72,72,3200000,2000
214373,A. Silva,Antony Domingo Silva Cano,35,1984-02-27,190,92,Paraguay,Club Atlético Huracán,72,72,850000,6000
214376,D. Andrade,Darwin Zamir Andrade Marmolejo,28,1991-02-11,173,70,Colombia,Deportivo Cali,72,72,2700000,3000
214393,D. Banguero,Danovis Banguero Lerma,29,1989-10-27,185,79,Colombia,Deportes Tolima,72,72,2600000,3000
214562,L. Castro,David Leonardo Castro Cortés,30,1989-05-12,183,80,Colombia,Kaizer Chiefs,72,72,3000000,1000
214662,R. Lenis,Reinaldo Lenis Montes,26,1992-07-20,180,70,Colombia,Club Atlético Banfield,72,72,3300000,11000
214717,L. Reyes,Lorenzo Enrique Reyes Vicencio,28,1991-06-13,175,75,Chile,Club Atlas,72,72,3100000,16000
215144,E. Insúa,Emanuel Insúa,28,1991-04-10,182,81,Argentina,Panathinaikos FC,72,72,2700000,1000
215186,J. Copete,Jonathan Copete,31,1988-01-23,188,78,Colombia,Pachuca,72,72,2700000,16000
215262,F. Márquez,Fernando Márquez,31,1987-12-10,184,86,Argentina,Defensa y Justicia,72,72,2800000,11000
215294,C. Menéndez,Cristian Menéndez,31,1988-04-02,185,80,Argentina,Tiburones Rojos de Veracruz,72,72,2800000,8000
215321,J. Schunke,Jonathan Schunke,32,1987-02-22,193,86,Argentina,Estudiantes de La Plata,72,72,2000000,11000
215391,I. Seck,Ibrahima Seck,29,1989-08-10,195,87,Senegal,SV Zulte-Waregem,72,72,2700000,11000
216036,R. Delgado,Rafael Delgado,29,1990-01-13,175,78,Argentina,Defensa y Justicia,72,72,2600000,10000
216072,G. Letizia,Gaetano Letizia,29,1990-06-29,173,63,Italy,Benevento,72,72,2600000,4000
216356,J. Pivarić,Josip Pivarić,30,1989-01-30,176,69,Croatia,Dynamo Kyiv,72,72,2500000,1000
216376,Marco Sangalli,Marco Sangalli Fuentes,27,1992-02-07,179,66,Spain,Real Oviedo,72,72,3300000,9000
216482,B. Pelé,Bryan Pelé,27,1992-03-25,169,65,France,En Avant de Guingamp,72,72,3300000,7000
217646,S. Nishikawa,西川 周作,33,1986-06-18,183,81,Japan,Urawa Red Diamonds,72,72,1700000,7000
217844,Djavan,Djavan da Silva Ferreira,31,1987-12-31,184,69,Brazil,Moreirense FC,72,72,2200000,8000
217852,K. Molino,Kevin Molino,29,1990-06-17,173,70,Trinidad & Tobago,Minnesota United FC,72,72,3000000,7000
218050,M. Abarhoun,Mohamed Aberhoune,30,1989-05-03,187,75,Morocco,Çaykur Rizespor,72,72,2500000,10000
218623,Cafú,Carlos Miguel Ribeiro Dias,26,1993-02-26,183,84,Portugal,Legia Warszawa,72,72,3000000,7000
219181,Pedro Tiba,Pedro Miguel Amorim Pereira Silva,30,1988-08-31,174,69,Portugal,Lech Poznań,72,72,2900000,8000
219525,E. Cerutti,Ezequiel Osvaldo Cerutti,27,1992-01-17,179,75,Argentina,San Lorenzo de Almagro,72,72,3300000,15000
219758,L. Rizzo,Luca Rizzo,27,1992-04-24,185,80,Italy,Livorno,72,72,3300000,3000
219771,Gabriel Xavier,Gabriel Augusto Xavier,25,1993-07-15,168,61,Brazil,Nagoya Grampus,72,72,3400000,7000
221434,D. Villalpando,Dieter Daniel Villalpando Pérez,27,1991-08-04,172,67,Mexico,Guadalajara,72,72,3200000,26000
221553,V. Kjartansson,Viðar Örn Kjartansson,29,1990-03-11,184,80,Iceland,Iceland,72,72,0,0
221610,D. Dibusz,Dénes Dibusz,28,1990-11-16,188,81,Hungary,Hungary,72,72,0,0
221820,Zhang Xizhe,张稀哲,28,1991-01-23,180,69,China PR,Beijing Sinobo Guoan FC,72,72,3100000,15000
221969,F. Mladenović,Filip Mladenović,27,1991-08-15,180,65,Serbia,Lechia Gdańsk,72,72,2800000,7000
222204,Cao Yunding,曹赟定,29,1989-11-22,173,70,China PR,Shanghai Greenland Shenhua FC,72,72,3000000,13000
222553,S. Griesbeck,Sebastian Griesbeck,28,1990-10-03,189,85,Germany,1. FC Heidenheim 1846,72,72,2800000,11000
223243,V. Aguilera,Victor Emanuel Aguilera,30,1989-06-11,187,88,Argentina,Club América,72,72,2500000,32000
223247,N. Acevedo,Nelson Acevedo,30,1988-07-11,179,77,Argentina,Unión de Santa Fe,72,72,2900000,11000
223248,J. Lucero,Juan Martín Lucero,27,1991-11-30,179,72,Argentina,Defensa y Justicia,72,72,3300000,11000
223543,Jonathan Cafú,Jonathan Renato Barbosa,27,1991-07-10,173,64,Brazil,FC Girondins de Bordeaux,72,72,3300000,23000
223615,C. Chimino,Christian Chimino,31,1988-02-09,178,72,Argentina,Patronato,72,72,2200000,10000
223879,L. Ramos,Leonardo Javier Ramos,29,1989-08-21,185,84,Argentina,Club León,72,72,3100000,23000
224104,D. Martínez,Damián Alberto Martínez,29,1990-01-31,176,77,Argentina,Unión de Santa Fe,72,72,2600000,11000
224367,G. Lanaro,Germán Lanaro,33,1986-03-21,186,84,Argentina,Universidad Católica,72,72,1500000,9000
224507,A. Schenetti,Andrea Schenetti,28,1991-03-09,175,72,Italy,Virtus Entella,72,72,3100000,3000
225701,P. Gallese,Pedro Gallese,29,1990-02-23,189,78,Peru,Peru,72,72,0,0
225880,J. Moreira,Jorge Moreira,29,1990-02-01,174,75,Paraguay,Portland Timbers,72,72,2600000,6000
226075,M. Bakakis,Michalis Bakakis,28,1991-03-18,175,65,Greece,AEK Athens,72,72,2700000,1000
226203,J. Jones,Joevin Jones,27,1991-08-03,171,73,Trinidad & Tobago,Seattle Sounders FC,72,72,3300000,7000
227530,D. Lemos,Damián Oscar Lemos,30,1989-01-31,178,82,Argentina,Patronato,72,72,2600000,10000
229321,Amilton,Amilton Minervino da Silva,29,1989-08-12,172,66,Brazil,Antalyaspor,72,72,3000000,14000
230231,Jorge Carvallinho,Jorge Pietro Carvalho Porfírio,35,1984-02-29,189,80,Brazil,Botafogo,72,72,950000,11000
230257,Clayton Fildeiras,Clayton Fábio Fildeiras Cachoeira,35,1984-02-29,172,69,Brazil,CSA - AL,72,72,1400000,8000
230278,Carleto Costinha,Carleto Adilson Costinha Caldeira,27,1992-02-29,175,69,Brazil,Fluminense,72,72,3300000,20000
230281,Mauro Riboas,Mauro Guilherme Ribeiro Rangel,27,1992-02-29,176,75,Brazil,Cruzeiro,72,72,3300000,20000
230289,Santi da Bruma,Santiago André da Bruma Reis,35,1984-02-29,172,67,Brazil,Bahia,72,72,1400000,9000
230291,Thiago Alminxa,Thiago Claudnei Almeida Reis,27,1992-02-29,182,71,Brazil,CSA - AL,72,72,3300000,11000
230296,Cristian Lodeira,Cristian Enzo Lodeira Araujo,27,1992-02-29,172,66,Brazil,Goiás,72,72,3300000,11000
230298,Walter Silvieiro,Walter Elias Silvieiro Borges,27,1992-02-29,179,70,Brazil,Avaí FC,72,72,3300000,14000
230302,Josué da Feira,Josué Durval da Feira Cunha,27,1992-02-29,177,71,Brazil,Goiás,72,72,3300000,11000
230333,Jonas Damasto,Jonas Welson Damasto Orsi,35,1984-02-29,177,69,Brazil,Fortaleza,72,72,875000,7000
230341,Joshuando Sá,Joshua Eduardo Sá Madeira,35,1984-02-29,182,81,Brazil,Santos,72,72,875000,16000
230344,Jeff Meirson,Jeff Nazario Meire Costinho,27,1992-02-29,179,77,Brazil,CSA - AL,72,72,2800000,10000
230390,Alexandre Frandeira,Alex Martin Frandeira Álvares,31,1988-02-29,192,85,Brazil,Avaí FC,72,72,2300000,11000
230421,Otávinho Vila,Otávio Alberto Vila Mascarenhas,35,1984-02-29,176,75,Brazil,Cruzeiro,72,72,975000,13000
230424,Sandelas Júnior,Leonardo Luis Sandelas Junior,27,1992-02-29,183,78,Brazil,Santos,72,72,2900000,23000
230429,Timo Triano,Timoteo Samuel Triano Branco,35,1984-02-29,176,76,Brazil,Botafogo,72,72,975000,11000
230434,Pimentiscinho,Miguel Edson Pimenta Baia,31,1988-02-29,178,75,Brazil,Goiás,72,72,2400000,10000
230441,Vieiraldo Junior,Durval Hélton Vieira Aldair,27,1992-02-29,180,79,Brazil,Avaí FC,72,72,2900000,11000
230448,Porphirinho,R. Nicholas Porfírio Jardim,31,1988-02-29,178,71,Brazil,Chapecoense,72,72,2400000,11000
230452,Alessinito,Alessandro Nuno Vaz Laranjeiras,35,1984-02-29,182,78,Brazil,Ceará Sporting Club,72,72,975000,7000
230461,Leordinho Paes,Manuel Leonardo Conceição Paes,31,1988-02-29,180,69,Brazil,Santos,72,72,2700000,25000
230478,Jairinhazo,Jairo Ralph Resende dos Santos,31,1988-02-29,169,62,Brazil,Avaí FC,72,72,2700000,12000
230479,Jessé Ledeiro,Jessé Martin Ledeiro Serra,31,1988-02-29,174,73,Brazil,Cruzeiro,72,72,2700000,20000
230484,Adrián Burnabão,Adrián Guto Negrão Bastos,35,1984-02-29,176,73,Brazil,Botafogo,72,72,1400000,12000
230516,Paulao Junqueiras,Paulao Paulo Junqueiras Couto,31,1988-02-29,193,96,Brazil,Grêmio,72,72,2800000,22000
230521,Nilsito Vilela,Nilson Rafael Vilela de Brito,31,1988-02-29,180,71,Brazil,Chapecoense,72,72,2800000,14000
230530,Hugo Rubiães,Hugo Adryan Rubiães Chaves,35,1984-02-29,175,75,Brazil,Fluminense,72,72,975000,13000
230665,Gustavo Sauer,Gustavo Affonso Sauerbeck,26,1993-04-30,181,72,Brazil,Boavista FC,72,72,3300000,6000
231077,M. Frýdek,Martin Frýdek,27,1992-03-24,178,73,Czech Republic,Sparta Praha,72,72,2900000,1000
232514,G. Carabajal,Horacio Gabriel Carabajal,27,1991-12-09,178,75,Argentina,Unión de Santa Fe,72,72,3300000,11000
233075,Garrido,Jon Ander Garrido Moracia,29,1989-10-09,185,80,Spain,Cádiz CF,72,72,2700000,8000
233982,Vágner Corraldo,Vágner Joshua Corraldo Santoso,31,1988-02-29,175,70,Brazil,Atlético Paranaense,72,72,2200000,10000
234028,Rômulo Calsede,Rômulo Roberto Calsede Caiado,31,1988-02-29,181,78,Brazil,Atlético Mineiro,72,72,2800000,25000
234458,C. Quintana,Carlos Gustavo David Quintana,31,1988-02-10,190,84,Argentina,Argentinos Juniors,72,72,2300000,9000
234618,Perdigão,Jeferson Fernandes Macedo,27,1991-07-17,185,77,Brazil,Boavista FC,72,72,3300000,6000
234966,S. Hernández,Sebastián Hernández Mejía,32,1986-10-02,177,74,Colombia,Junior FC,72,72,2400000,4000
235176,C. Bernardi,Cristian Oscar Bernardi,29,1990-03-10,177,73,Argentina,Club Atlético Colón,72,72,3000000,11000
236075,Enzo Merques,Enzo Diogo Merques Gomes,35,1984-02-29,187,76,Brazil,Internacional,72,72,875000,12000
236076,Marlion Simões,Marlion Gustavo Simões Paiva,27,1992-02-29,180,75,Brazil,Ceará Sporting Club,72,72,2800000,10000
237109,O. Karavaev,Oleksandr Karavaev,27,1992-06-02,174,72,Ukraine,Dynamo Kyiv,72,72,3300000,1000
239875,Bebeto,Roberto Jesus Machado Beto Alves,29,1990-01-01,174,62,Brazil,Clube Sport Marítimo,72,72,2600000,8000
241166,S. Rybalka,Sergiy Rybalka,29,1990-04-01,176,70,Ukraine,Sivasspor,72,72,3000000,12000
241990,O. Fernández,Omar Fernández,26,1993-02-11,166,61,Colombia,Puebla FC,72,72,3300000,7000
251695,J. Veria,Jean Carlos Veria,35,1983-09-28,186,81,Ecuador,Ecuador,72,72,0,0
251718,B. Vendaza,Bruno Vendaza,38,1981-03-05,181,72,Ecuador,Ecuador,72,72,0,0
243715,W. Saliba,William Saliba,18,2001-03-24,192,85,France,AS Saint-Étienne,71,88,4600000,5000
242816,Riqui Puig,Ricard Puig Martí,19,1999-08-13,169,56,Spain,FC Barcelona,71,87,5000000,39000
234108,G. Maroni,Gonzalo Maroni,20,1999-03-18,170,67,Argentina,Sampdoria,71,86,5000000,15000
239970,Paulinho,Paulo Henrique Sampaio Filho,18,2000-07-15,177,77,Brazil,Bayer 04 Leverkusen,71,86,4900000,11000
245388,J. Todibo,Jean-Clair Todibo,19,1999-12-30,190,81,France,FC Barcelona,71,86,4800000,33000
244389,Fernando,Fernando Dos Santos Pedro,20,1999-03-01,176,66,Brazil,Shakhtar Donetsk,71,85,5000000,1000
247185,A. Palaversa,Ante Palaversa,19,2000-04-06,187,79,Croatia,KV Oostende,71,85,5000000,6000
231089,I. Sissoko,Ibrahima Sissoko,21,1997-10-27,193,88,France,RC Strasbourg Alsace,71,84,4500000,13000
241390,E. Elmas,Eljif Elmas,19,1999-09-24,184,74,FYR Macedonia,Napoli,71,84,4400000,18000
243245,O. Kökçü,Orkun Kökçü,18,2000-12-29,175,70,Turkey,Feyenoord,71,84,4200000,3000
244778,Francisco Trincão,Francisco Mota Castro Trincão,19,1999-12-29,183,77,Portugal,SC Braga,71,84,4400000,6000
221600,M. Clarke,Matt Clarke,22,1996-09-22,188,74,England,Derby County,71,83,3900000,14000
225502,K. Balanta,Kevin Balanta,22,1997-04-28,179,73,Colombia,Club Tijuana,71,83,3900000,11000
229682,D. Fry,Dael Fry,21,1997-08-30,191,72,England,Middlesbrough,71,83,3900000,14000
230681,G. Pezzella,Giuseppe Pezzella,21,1997-11-29,187,85,Italy,Udinese,71,83,3900000,7000
